100556179,ENSACAG00000005136,
100556180,ENSACAG00000000608,
100556181,ENSACAG00000001584,
100556182,ENSACAG00000021113,
100556183,ENSACAG00000009857,
100556184,ENSACAG00000013514,
100556185,ENSACAG00000012042,
100556186,ENSACAG00000013395,
100556188,ENSACAG00000000324,
100556190,ENSACAG00000029353,
100556192,ENSACAG00000017618,
100556193,ENSACAG00000016308,
100556194,ENSACAG00000005430,
100556195,ENSACAG00000001979,
100556197,ENSACAG00000009703,
100556198,ENSACAG00000016823,
100556199,ENSACAG00000017962,
100556201,ENSACAG00000016330,
100556203,ENSACAG00000009539,
100556204,ENSACAG00000006748,
100556205,ENSACAG00000013075,
100556206,ENSACAG00000017693,
100556207,ENSACAG00000005617,
100556209,ENSACAG00000016143,
100556210,ENSACAG00000003499,
100556211,ENSACAG00000021148,
100556212,ENSACAG00000014604,
100556213,ENSACAG00000006515,
100556214,ENSACAG00000009794,
100556215,ENSACAG00000008050,
100556216,ENSACAG00000016726,
100556217,ENSACAG00000014641,
100556219,ENSACAG00000015454,
100556220,ENSACAG00000014362,
100556223,ENSACAG00000016394,
100556226,ENSACAG00000004064,
100556230,ENSACAG00000016944,
100556231,ENSACAG00000016101,
100556232,ENSACAG00000017526,
100556234,ENSACAG00000004516,
100556235,ENSACAG00000008452,
100556236,ENSACAG00000014688,
100556237,ENSACAG00000009351,
100556238,ENSACAG00000001491,
100556239,ENSACAG00000014886,
100556241,ENSACAG00000005826,
100556243,ENSACAG00000009512,
100556247,ENSACAG00000007143,
100556248,ENSACAG00000002285,
100556249,ENSACAG00000002584,
100556250,ENSACAG00000015718,
100556253,ENSACAG00000010905,
100556254,ENSACAG00000015990,
100556255,ENSACAG00000013218,
100556256,ENSACAG00000013760,
100556257,ENSACAG00000009309,
100556258,ENSACAG00000028565,
100556259,ENSACAG00000014792,
100556262,ENSACAG00000012032,
100556263,ENSACAG00000017971,
100556264,ENSACAG00000014914,
100556265,ENSACAG00000027280,
100556266,ENSACAG00000006546,
100556267,ENSACAG00000003408,
100556268,ENSACAG00000001224,
100556269,ENSACAG00000001093,
100556270,ENSACAG00000028257,
100556272,ENSACAG00000004469,
100556273,ENSACAG00000016978,
100556275,ENSACAG00000014637,
100556277,ENSACAG00000026895,
100556279,ENSACAG00000017644,
100556283,ENSACAG00000012636,
100556284,ENSACAG00000003518,
100556285,ENSACAG00000001642,
100556287,ENSACAG00000000231,
100556288,ENSACAG00000009466,
100556289,ENSACAG00000011455,
100556290,ENSACAG00000003694,
100556291,ENSACAG00000007070,
100556292,ENSACAG00000004938,
100556293,ENSACAG00000015869,
100556294,ENSACAG00000014837,
100556296,ENSACAG00000006381,
100556297,ENSACAG00000013377,
100556299,ENSACAG00000015870,
100556301,ENSACAG00000007556,
100556302,ENSACAG00000006967,
100556303,ENSACAG00000006435,
100556304,ENSACAG00000010299,
100556309,ENSACAG00000000428,
100556310,ENSACAG00000005977,
100556311,ENSACAG00000010969,
100556312,ENSACAG00000013429,
100556313,ENSACAG00000013726,
100556314,ENSACAG00000013339,
100556315,ENSACAG00000004833,
100556316,ENSACAG00000016909,
100556318,ENSACAG00000013012,
100556320,ENSACAG00000006334,
100556321,ENSACAG00000029391,
100556322,ENSACAG00000028312,
100556323,ENSACAG00000025870,
100556324,ENSACAG00000007988,
100556325,ENSACAG00000006005,
100556326,ENSACAG00000005090,
100556327,ENSACAG00000012138,
100556329,ENSACAG00000003908,
100556331,ENSACAG00000013983,
100556335,ENSACAG00000007199,
100556337,ENSACAG00000013798,
100556338,ENSACAG00000014639,
100556339,ENSACAG00000000100,
100556340,ENSACAG00000010195,
100556341,ENSACAG00000011499,
100556342,ENSACAG00000002502,
100556343,ENSACAG00000002707,
100556344,ENSACAG00000010754,
100556346,ENSACAG00000004325,
100556347,ENSACAG00000006168,
100556348,ENSACAG00000009346,
100556349,ENSACAG00000017557,
100556351,ENSACAG00000005248,
100556352,ENSACAG00000013788,
100556353,ENSACAG00000008793,
100556354,ENSACAG00000013368,
100556355,ENSACAG00000008600,
100556356,ENSACAG00000003488,
100556357,ENSACAG00000006750,
100556358,ENSACAG00000008145,
100556359,ENSACAG00000009039,
100556360,ENSACAG00000008313,
100556361,ENSACAG00000014509,
100556362,ENSACAG00000002702,
100556363,ENSACAG00000009843,
100556365,ENSACAG00000004607,
100556366,ENSACAG00000012613,
100556367,ENSACAG00000007059,
100556368,ENSACAG00000003956,
100556370,ENSACAG00000013390,
100556371,ENSACAG00000016894,
100556372,ENSACAG00000015760,
100556373,ENSACAG00000015792,
100556374,ENSACAG00000011413,
100556375,ENSACAG00000010883,
100556376,ENSACAG00000005165,
100556377,ENSACAG00000026026,
100556378,ENSACAG00000002626,
100556379,ENSACAG00000001974,
100556380,ENSACAG00000014952,
100556383,ENSACAG00000013361,
100556385,ENSACAG00000000305,
100556387,ENSACAG00000001870,
100556388,ENSACAG00000014491,
100556389,ENSACAG00000006351,
100556391,ENSACAG00000016285,
100556392,ENSACAG00000005348,
100556393,ENSACAG00000012882,
100556394,ENSACAG00000007836,
100556395,ENSACAG00000029261,
100556396,ENSACAG00000016868,
100556397,ENSACAG00000017964,
100556398,ENSACAG00000013584,
100556399,ENSACAG00000002542,
100556400,ENSACAG00000008739,
100556401,ENSACAG00000006708,
100556402,ENSACAG00000003931,
100556404,ENSACAG00000029015,
100556407,ENSACAG00000003382,
100556408,ENSACAG00000002967,
100556409,ENSACAG00000006364,
100556410,ENSACAG00000006511,
100556412,ENSACAG00000008243,
100556413,ENSACAG00000029174,
100556415,ENSACAG00000017748,
100556416,ENSACAG00000014930,
100556419,ENSACAG00000007239,
100556421,ENSACAG00000016479,
100556423,ENSACAG00000009350,
100556424,ENSACAG00000025106,
100556427,ENSACAG00000016921,
100556429,ENSACAG00000012658,
100556430,ENSACAG00000012165,
100556433,ENSACAG00000001454,
100556434,ENSACAG00000014832,
100556435,ENSACAG00000017473,
100556436,ENSACAG00000005729,
100556437,ENSACAG00000007349,
100556438,ENSACAG00000004701,
100556439,ENSACAG00000017468,
100556443,ENSACAG00000028340,
100556444,ENSACAG00000002372,
100556445,ENSACAG00000025764,
100556446,ENSACAG00000015730|Ensembl,ENSACAG00000026925
100556448,ENSACAG00000012099,
100556449,ENSACAG00000010972,
100556450,ENSACAG00000015932,
100556452,ENSACAG00000004759,
100556453,ENSACAG00000010374,
100556454,ENSACAG00000002761,
100556455,ENSACAG00000014708,
100556456,ENSACAG00000006913,
100556458,ENSACAG00000017969,
100556459,ENSACAG00000015079,
100556460,ENSACAG00000010884,
100556461,ENSACAG00000029161,
100556462,ENSACAG00000003407,
100556463,ENSACAG00000001056,
100556465,ENSACAG00000012384,
100556466,ENSACAG00000016228,
100556467,ENSACAG00000004688,
100556468,ENSACAG00000009009,
100556469,ENSACAG00000016962,
100556471,ENSACAG00000014715,
100556472,ENSACAG00000003370,
100556473,ENSACAG00000011233,
100556475,ENSACAG00000017632,
100556479,ENSACAG00000016435,
100556480,ENSACAG00000003536,
100556481,ENSACAG00000000730,
100556482,ENSACAG00000014894,
100556485,ENSACAG00000011309,
100556486,ENSACAG00000004901,
100556487,ENSACAG00000007139,
100556488,ENSACAG00000015043,
100556489,ENSACAG00000016325,
100556490,ENSACAG00000014853,
100556491,ENSACAG00000002393,
100556492,ENSACAG00000006366,
100556494,ENSACAG00000000769,
100556497,ENSACAG00000015726,
100556498,ENSACAG00000017362,
100556499,ENSACAG00000007714,
100556500,ENSACAG00000006875,
100556502,ENSACAG00000006510,
100556505,ENSACAG00000002860,
100556506,ENSACAG00000009045,
100556507,ENSACAG00000001846,
100556508,ENSACAG00000027507,
100556509,ENSACAG00000009671,
100556511,ENSACAG00000028681,
100556512,ENSACAG00000013393,
100556513,ENSACAG00000002204,
100556515,ENSACAG00000001279,
100556516,ENSACAG00000008119,
100556517,ENSACAG00000001961,
100556518,ENSACAG00000011300,
100556519,ENSACAG00000021013,
100556520,ENSACAG00000004570,
100556522,ENSACAG00000008012,
100556523,ENSACAG00000006035,
100556528,ENSACAG00000002640,
100556529,ENSACAG00000014139,
100556531,ENSACAG00000011058,
100556532,ENSACAG00000002868,
100556533,ENSACAG00000007102,
100556537,ENSACAG00000000099,
100556538,ENSACAG00000011462,
100556539,ENSACAG00000002544,
100556540,ENSACAG00000002343,
100556542,ENSACAG00000002947,
100556544,ENSACAG00000001939,
100556546,ENSACAG00000017568,
100556547,ENSACAG00000001456,
100556549,ENSACAG00000013871,
100556551,ENSACAG00000013401,
100556553,ENSACAG00000016415,
100556554,ENSACAG00000026170,
100556555,ENSACAG00000016203,
100556556,ENSACAG00000003867,
100556557,ENSACAG00000026194,
100556558,ENSACAG00000014581,
100556559,ENSACAG00000002746,
100556560,ENSACAG00000009909,
100556561,ENSACAG00000008036,
100556564,ENSACAG00000014474,
100556565,ENSACAG00000003963,
100556566,ENSACAG00000004653,
100556567,ENSACAG00000005476,
100556568,ENSACAG00000009434,
100556569,ENSACAG00000015659,
100556570,ENSACAG00000015967,
100556571,ENSACAG00000010687,
100556572,ENSACAG00000005225,
100556573,ENSACAG00000002035,
100556575,ENSACAG00000001970,
100556577,ENSACAG00000013555,
100556578,ENSACAG00000010598,
100556579,ENSACAG00000013356,
100556580,ENSACAG00000014513,
100556581,ENSACAG00000000302,
100556582,ENSACAG00000001800,
100556583,ENSACAG00000007308,
100556584,ENSACAG00000014313,
100556585,ENSACAG00000006428,
100556586,ENSACAG00000017089,
100556587,ENSACAG00000016262,
100556588,ENSACAG00000005318,
100556589,ENSACAG00000012810,
100556590,ENSACAG00000007822,
100556591,ENSACAG00000009537,
100556592,ENSACAG00000029122,
100556593,ENSACAG00000016269,
100556594,ENSACAG00000002719,
100556600,ENSACAG00000016679,
100556602,ENSACAG00000003338,
100556603,ENSACAG00000002999,
100556604,ENSACAG00000014213,
100556605,ENSACAG00000000619,
100556607,ENSACAG00000008340,
100556608,ENSACAG00000003385,
100556611,ENSACAG00000014949,
100556612,ENSACAG00000014647,
100556615,ENSACAG00000016451,
100556616,ENSACAG00000016448,
100556617,ENSACAG00000015040,
100556618,ENSACAG00000001251,
100556619,ENSACAG00000000507,
100556620,ENSACAG00000010658,
100556623,ENSACAG00000001583,
100556624,ENSACAG00000012705,
100556625,ENSACAG00000011870,
100556626,ENSACAG00000008438,
100556628,ENSACAG00000014828,
100556630,ENSACAG00000013404,
100556632,ENSACAG00000027779,
100556633,ENSACAG00000011661,
100556634,ENSACAG00000012489,
100556635,ENSACAG00000001823,
100556637,ENSACAG00000011355,
100556638,ENSACAG00000002402,
100556639,ENSACAG00000002880,
100556641,ENSACAG00000013115,
100556642,ENSACAG00000012149,
100556643,ENSACAG00000011018,
100556644,ENSACAG00000008079,
100556645,ENSACAG00000012551,
100556647,ENSACAG00000017654,
100556649,ENSACAG00000014515,
100556650,ENSACAG00000006776,
100556651,ENSACAG00000000652,
100556652,ENSACAG00000017966,
100556653,ENSACAG00000015086,
100556655,ENSACAG00000029141,
100556656,ENSACAG00000003355,
100556657,ENSACAG00000001053,
100556659,ENSACAG00000012562,
100556660,ENSACAG00000016501,
100556661,ENSACAG00000004715,
100556664,ENSACAG00000010309,
100556665,ENSACAG00000003365,
100556666,ENSACAG00000017102,
100556667,ENSACAG00000028694,
100556668,ENSACAG00000017628,
100556669,ENSACAG00000011266,
100556670,ENSACAG00000008589,
100556675,ENSACAG00000008345,
100556677,ENSACAG00000014939,
100556679,ENSACAG00000004825,
100556680,ENSACAG00000014898,
100556681,ENSACAG00000016481,
100556682,ENSACAG00000014970,
100556683,ENSACAG00000002379,
100556685,ENSACAG00000015025,
100556686,ENSACAG00000000583,
100556688,ENSACAG00000028397,
100556689,ENSACAG00000015630,
100556690,ENSACAG00000017243,
100556691,ENSACAG00000007931,
100556692,ENSACAG00000016885,
100556693,ENSACAG00000006714,
100556694,ENSACAG00000000156,
100556695,ENSACAG00000006558,
100556696,ENSACAG00000011418,
100556699,ENSACAG00000002744,
100556700,ENSACAG00000008678,
100556701,ENSACAG00000002316,
100556702,ENSACAG00000005971,
100556703,ENSACAG00000009344,
100556704,ENSACAG00000000748,
100556705,ENSACAG00000012451,
100556706,ENSACAG00000014067,
100556707,ENSACAG00000013435,
100556708,ENSACAG00000004978,
100556710,ENSACAG00000001294,
100556711,ENSACAG00000007925,
100556712,ENSACAG00000003544,
100556713,ENSACAG00000011338,
100556714,ENSACAG00000011691,
100556715,ENSACAG00000004111,
100556716,ENSACAG00000014433,
100556718,ENSACAG00000005002,
100556719,ENSACAG00000012156,
100556722,ENSACAG00000012211,
100556723,ENSACAG00000004204,
100556724,ENSACAG00000002445,
100556726,ENSACAG00000013810,
100556727,ENSACAG00000002877,
100556729,ENSACAG00000014130,
100556731,ENSACAG00000008152,
100556732,ENSACAG00000011350,
100556734,ENSACAG00000008743,
100556736,ENSACAG00000002606,
100556738,ENSACAG00000011345,
100556739,ENSACAG00000026177,
100556741,ENSACAG00000001576,
100556742,ENSACAG00000005235,
100556743,ENSACAG00000004194,
100556744,ENSACAG00000008755,
100556745,ENSACAG00000001502,
100556746,ENSACAG00000001905,
100556753,ENSACAG00000029393,
100556754,ENSACAG00000008058,
100556755,ENSACAG00000005832,
100556757,ENSACAG00000003998,
100556758,ENSACAG00000004817,
100556759,ENSACAG00000000830,
100556760,ENSACAG00000009509,
100556761,ENSACAG00000015469,
100556762,ENSACAG00000016000,
100556763,ENSACAG00000010659,
100556764,ENSACAG00000004791,
100556766,ENSACAG00000017471,
100556767,ENSACAG00000002033,
100556768,ENSACAG00000002948,
100556769,ENSACAG00000001784,
100556772,ENSACAG00000010415,
100556773,ENSACAG00000010606,
100556774,ENSACAG00000002159,
100556775,ENSACAG00000000278,
100556776,ENSACAG00000001873,
100556777,ENSACAG00000007393,
100556778,ENSACAG00000013863,
100556779,ENSACAG00000006464,
100556780,ENSACAG00000017132,
100556781,ENSACAG00000016250,
100556782,ENSACAG00000005215,
100556783,ENSACAG00000012769,
100556784,ENSACAG00000007710,
100556785,ENSACAG00000009342,
100556786,ENSACAG00000017970,
100556787,ENSACAG00000016458,
100556788,ENSACAG00000015282,
100556790,ENSACAG00000006665,
100556791,ENSACAG00000003824,
100556793,ENSACAG00000005765,
100556795,ENSACAG00000016193,
100556796,ENSACAG00000003260,
100556797,ENSACAG00000003360,
100556798,ENSACAG00000014164,
100556800,ENSACAG00000022029,
100556801,ENSACAG00000009127,
100556802,ENSACAG00000015288,
100556803,ENSACAG00000003611,
100556804,ENSACAG00000014517,
100556805,ENSACAG00000013675,
100556806,ENSACAG00000015085,
100556807,ENSACAG00000014694,
100556808,ENSACAG00000011792,
100556810,ENSACAG00000016474,
100556811,ENSACAG00000012409,
100556812,ENSACAG00000015570,
100556814,ENSACAG00000001580,
100556815,ENSACAG00000010670,
100556817,ENSACAG00000016850,
100556820,ENSACAG00000007151,
100556821,ENSACAG00000005718,
100556822,ENSACAG00000011322,
100556823,ENSACAG00000017299,
100556825,ENSACAG00000029349,
100556826,ENSACAG00000013457,
100556827,ENSACAG00000005604,
100556828,ENSACAG00000007217,
100556829,ENSACAG00000011708,
100556831,ENSACAG00000002029,
100556833,ENSACAG00000003086,
100556834,ENSACAG00000002988,
100556835,ENSACAG00000027642,
100556836,ENSACAG00000024994,
100556837,ENSACAG00000012255,
100556838,ENSACAG00000011000,
100556839,ENSACAG00000015871,
100556840,ENSACAG00000016936,
100556841,ENSACAG00000012539,
100556843,ENSACAG00000006252,
100556847,ENSACAG00000017997,
100556848,ENSACAG00000015098,
100556853,ENSACAG00000015062,
100556854,ENSACAG00000012674,
100556855,ENSACAG00000014186,
100556856,ENSACAG00000016620,
100556858,ENSACAG00000029041,
100556861,ENSACAG00000026549,
100556862,ENSACAG00000017081,
100556863,ENSACAG00000004340,
100556865,ENSACAG00000005098,
100556866,ENSACAG00000008405,
100556868,ENSACAG00000010683,
100556869,ENSACAG00000013650,
100556871,ENSACAG00000013022,
100556874,ENSACAG00000023141,
100556876,ENSACAG00000014634,
100556879,ENSACAG00000015094,
100556880,ENSACAG00000002344,
100556881,ENSACAG00000006336,
100556882,ENSACAG00000015200,
100556883,ENSACAG00000016290,
100556885,ENSACAG00000014253,
100556886,ENSACAG00000015590,
100556887,ENSACAG00000008047,
100556890,ENSACAG00000006599,
100556891,ENSACAG00000011662,
100556894,ENSACAG00000028166,
100556895,ENSACAG00000008372,
100556896,ENSACAG00000002376,
100556898,ENSACAG00000009278,
100556899,ENSACAG00000000653,
100556901,ENSACAG00000014198,
100556903,ENSACAG00000005028,
100556904,ENSACAG00000016869,
100556905,ENSACAG00000002066,
100556907,ENSACAG00000001704,
100556908,ENSACAG00000011438,
100556909,ENSACAG00000025298,
100556911,ENSACAG00000014440,
100556912,ENSACAG00000008076,
100556914,ENSACAG00000012188,
100556917,ENSACAG00000012317,
100556918,ENSACAG00000004335,
100556919,ENSACAG00000002380,
100556922,ENSACAG00000010248,
100556923,ENSACAG00000002934,
100556924,ENSACAG00000007020,
100556925,ENSACAG00000014146,
100556927,ENSACAG00000012079,
100556929,ENSACAG00000008601,
100556930,ENSACAG00000010341,
100556931,ENSACAG00000002926,
100556934,ENSACAG00000009401,
100556935,ENSACAG00000014620,
100556936,ENSACAG00000001585,
100556937,ENSACAG00000013721,
100556939,ENSACAG00000001641,
100556945,ENSACAG00000017803,
100556948,ENSACAG00000008066,
100556950,ENSACAG00000012361,
100556951,ENSACAG00000004285,
100556952,ENSACAG00000004823,
100556953,ENSACAG00000006134,
100556954,ENSACAG00000015415,
100556956,ENSACAG00000010586,
100556957,ENSACAG00000005114,
100556960,ENSACAG00000000825,
100556962,ENSACAG00000001581,
100556963,ENSACAG00000004625,
100556964,ENSACAG00000028830,
100556965,ENSACAG00000010376,
100556966,ENSACAG00000010551,
100556967,ENSACAG00000001853,
100556968,ENSACAG00000000306,
100556969,ENSACAG00000002162,
100556971,ENSACAG00000013660,
100556972,ENSACAG00000017923,
100556974,ENSACAG00000017259,
100556978,ENSACAG00000002449,
100556979,ENSACAG00000007498,
100556984,ENSACAG00000006445,
100556988,ENSACAG00000016801,
100556989,ENSACAG00000016220,
100556990,ENSACAG00000003144,
100556991,ENSACAG00000003392,
100556992,ENSACAG00000028320,
100556993,ENSACAG00000009919,
100556994,ENSACAG00000008172,
100556995,ENSACAG00000015274,
100556996,ENSACAG00000016599,
100556998,ENSACAG00000013722,
100556999,ENSACAG00000015162,
100557002,ENSACAG00000006903,
100557003,ENSACAG00000016512,
100557005,ENSACAG00000000466,
100557006,ENSACAG00000006309,
100557007,ENSACAG00000007516,
100557008,ENSACAG00000010719,
100557009,ENSACAG00000009152,
100557010,ENSACAG00000016844,
100557014,ENSACAG00000005763,
100557015,ENSACAG00000017798,
100557016,ENSACAG00000017353,
100557017,ENSACAG00000010955,
100557018,ENSACAG00000017451,
100557019,ENSACAG00000000713,
100557020,ENSACAG00000013360,
100557022,ENSACAG00000007074,
100557023,ENSACAG00000011736,
100557025,ENSACAG00000002318,
100557026,ENSACAG00000011373,
100557027,ENSACAG00000003149,
100557028,ENSACAG00000003055,
100557029,ENSACAG00000015959,
100557031,ENSACAG00000012473,
100557032,ENSACAG00000011035,
100557033,ENSACAG00000015849,
100557034,ENSACAG00000012536,
100557036,ENSACAG00000006274,
100557037,ENSACAG00000003016,
100557038,ENSACAG00000014499,
100557039,ENSACAG00000017589,
100557040,ENSACAG00000000366,
100557041,ENSACAG00000017991,
100557042,ENSACAG00000015297,
100557043,ENSACAG00000025014,
100557044,ENSACAG00000006516,
100557045,ENSACAG00000013893,
100557046,ENSACAG00000000892,
100557047,ENSACAG00000014738,
100557049,ENSACAG00000016643,
100557050,ENSACAG00000004832,
100557051,ENSACAG00000007935,
100557054,ENSACAG00000010175,
100557056,ENSACAG00000003766,
100557060,ENSACAG00000001169,
100557062,ENSACAG00000004081,
100557064,ENSACAG00000013034,
100557065,ENSACAG00000007952,
100557067,ENSACAG00000010735,
100557068,ENSACAG00000016381,
100557069,ENSACAG00000014640,
100557070,ENSACAG00000029328,
100557072,ENSACAG00000010491,
100557073,ENSACAG00000015127,
100557074,ENSACAG00000002089,
100557075,ENSACAG00000008250,
100557076,ENSACAG00000028528,
100557077,ENSACAG00000015328,
100557078,ENSACAG00000009599,
100557079,ENSACAG00000016363,
100557080,ENSACAG00000014344,
100557081,ENSACAG00000014282,
100557082,ENSACAG00000015386,
100557083,ENSACAG00000008266,
100557084,ENSACAG00000014575,
100557087,ENSACAG00000011880,
100557088,ENSACAG00000029193,
100557091,ENSACAG00000010466,
100557092,ENSACAG00000005917,
100557093,ENSACAG00000009188,
100557094,ENSACAG00000000549,
100557096,ENSACAG00000014239,
100557098,ENSACAG00000016803,
100557100,ENSACAG00000007720,
100557102,ENSACAG00000011636,
100557103,ENSACAG00000009458,
100557104,ENSACAG00000011938,
100557106,ENSACAG00000014638,
100557107,ENSACAG00000008112,
100557108,ENSACAG00000004623,
100557109,ENSACAG00000012226,
100557110,ENSACAG00000010339,
100557111,ENSACAG00000011009,
100557113,ENSACAG00000004609,
100557114,ENSACAG00000002364,
100557117,ENSACAG00000010228,
100557118,ENSACAG00000002995,
100557121,ENSACAG00000014162,
100557122,ENSACAG00000014784,
100557123,ENSACAG00000012334,
100557124,ENSACAG00000003415,
100557125,ENSACAG00000017019,
100557126,ENSACAG00000003030,
100557128,ENSACAG00000001871,
100557129,ENSACAG00000009641,
100557130,ENSACAG00000014631,
100557131,ENSACAG00000001657,
100557133,ENSACAG00000013956,
100557134,ENSACAG00000009341,
100557135,ENSACAG00000001726,
100557137,ENSACAG00000015008,
100557138,ENSACAG00000009295,
100557140,ENSACAG00000000435,
100557141,ENSACAG00000014536,
100557142,ENSACAG00000008797,
100557144,ENSACAG00000008155,
100557145,ENSACAG00000005706,
100557146,ENSACAG00000012150,
100557148,ENSACAG00000004831,
100557149,ENSACAG00000006082,
100557150,ENSACAG00000015246,
100557151,ENSACAG00000016211,
100557152,ENSACAG00000010578,
100557153,ENSACAG00000005127,
100557155,ENSACAG00000017494,
100557156,ENSACAG00000000649,
100557158,ENSACAG00000004569,
100557159,ENSACAG00000013850,
100557160,ENSACAG00000010328,
100557161,ENSACAG00000010440,
100557162,ENSACAG00000001663,
100557163,ENSACAG00000005616,
100557165,ENSACAG00000007433,
100557166,ENSACAG00000007344,
100557167,ENSACAG00000017934,
100557168,ENSACAG00000028791,
100557169,ENSACAG00000017304,
100557170,ENSACAG00000016188,
100557171,ENSACAG00000027273,
100557172,ENSACAG00000013225,
100557173,ENSACAG00000007648,
100557174,ENSACAG00000002368,
100557175,ENSACAG00000017013,
100557178,ENSACAG00000003021,
100557180,ENSACAG00000008853,
100557183,ENSACAG00000017590,
100557186,ENSACAG00000014919,
100557187,ENSACAG00000024230,
100557190,ENSACAG00000003426,
100557191,ENSACAG00000014097,
100557192,ENSACAG00000009789,
100557194,ENSACAG00000015214,
100557195,ENSACAG00000014334,
100557196,ENSACAG00000028325,
100557197,ENSACAG00000014151,
100557200,ENSACAG00000004743,
100557203,ENSACAG00000005059,
100557204,ENSACAG00000016514,
100557205,ENSACAG00000012062,
100557206,ENSACAG00000000723,
100557207,ENSACAG00000026822,
100557208,ENSACAG00000029031,
100557211,ENSACAG00000001558,
100557212,ENSACAG00000000043,
100557213,ENSACAG00000007191,
100557214,ENSACAG00000005784,
100557215,ENSACAG00000017794,
100557216,ENSACAG00000017374,
100557217,ENSACAG00000010927,
100557219,ENSACAG00000004208,
100557220,ENSACAG00000013345,
100557221,ENSACAG00000002930,
100557224,ENSACAG00000012660,
100557227,ENSACAG00000011577,
100557228,ENSACAG00000003172,
100557229,ENSACAG00000003071,
100557230,ENSACAG00000015689,
100557232,ENSACAG00000012483,
100557233,ENSACAG00000011060,
100557235,ENSACAG00000012258,
100557237,ENSACAG00000003085,
100557239,ENSACAG00000017570,
100557240,ENSACAG00000000214,
100557241,ENSACAG00000017988,
100557242,ENSACAG00000015302,
100557244,ENSACAG00000006533,
100557245,ENSACAG00000013959,
100557246,ENSACAG00000000756,
100557247,ENSACAG00000015515,
100557248,ENSACAG00000016649,
100557250,ENSACAG00000007940,
100557253,ENSACAG00000010232,
100557254,ENSACAG00000027274,
100557258,ENSACAG00000002709,
100557259,ENSACAG00000001172,
100557260,ENSACAG00000006401,
100557261,ENSACAG00000012847,
100557262,ENSACAG00000013947,
100557263,ENSACAG00000009330,
100557264,ENSACAG00000014329,
100557265,ENSACAG00000002545,
100557267,ENSACAG00000016156,
100557268,ENSACAG00000014739,
100557270,ENSACAG00000016533,
100557271,ENSACAG00000007095,
100557272,ENSACAG00000015180,
100557273,ENSACAG00000001701,
100557274,ENSACAG00000008157,
100557275,ENSACAG00000006244,
100557276,ENSACAG00000015412,
100557277,ENSACAG00000009747,
100557278,ENSACAG00000016419,
100557280,ENSACAG00000029566,
100557281,ENSACAG00000015347,
100557284,ENSACAG00000006582,
100557285,ENSACAG00000006632,
100557287,ENSACAG00000008261,
100557288,ENSACAG00000010422,
100557289,ENSACAG00000029016,
100557290,ENSACAG00000005583,
100557291,ENSACAG00000010891,
100557293,ENSACAG00000011729,
100557294,ENSACAG00000014293,
100557295,ENSACAG00000005095,
100557296,ENSACAG00000000410,
100557297,ENSACAG00000007375,
100557298,ENSACAG00000003592,
100557299,ENSACAG00000011518,
100557301,ENSACAG00000012141,
100557302,ENSACAG00000003879,
100557303,ENSACAG00000014642,
100557305,ENSACAG00000004557,
100557306,ENSACAG00000000236,
100557307,ENSACAG00000010324,
100557308,ENSACAG00000011076,
100557309,ENSACAG00000004614,
100557312,ENSACAG00000010181,
100557313,ENSACAG00000003140,
100557314,ENSACAG00000006997,
100557315,ENSACAG00000007603,
100557318,ENSACAG00000012413,
100557319,ENSACAG00000006073,
100557320,ENSACAG00000017051,
100557321,ENSACAG00000015116,
100557323,ENSACAG00000011094,
100557325,ENSACAG00000014658,
100557326,ENSACAG00000001666,
100557327,ENSACAG00000005294,
100557329,ENSACAG00000014721,
100557330,ENSACAG00000001884,
100557332,ENSACAG00000026003,
100557334,ENSACAG00000012728,
100557337,ENSACAG00000016610,
100557338,ENSACAG00000009213,
100557339,ENSACAG00000010168,
100557345,ENSACAG00000015187,
100557347,ENSACAG00000010535,
100557348,ENSACAG00000005135,
100557349,ENSACAG00000006287,
100557350,ENSACAG00000017503,
100557351,ENSACAG00000000618,
100557353,ENSACAG00000004463,
100557354,ENSACAG00000014015,
100557355,ENSACAG00000010210,
100557356,ENSACAG00000010295,
100557357,ENSACAG00000001327,
100557359,ENSACAG00000002212,
100557360,ENSACAG00000014356,
100557361,ENSACAG00000022598,
100557363,ENSACAG00000006612,
100557364,ENSACAG00000017320,
100557365,ENSACAG00000004820,
100557366,ENSACAG00000012587,
100557367,ENSACAG00000002275,
100557368,ENSACAG00000013598,
100557371,ENSACAG00000006469,
100557372,ENSACAG00000017671,
100557373,ENSACAG00000015065,
100557374,ENSACAG00000008863,
100557375,ENSACAG00000006162,
100557376,ENSACAG00000012748,
100557377,ENSACAG00000017732,
100557378,ENSACAG00000028597,
100557379,ENSACAG00000016851,
100557380,ENSACAG00000014977,
100557381,ENSACAG00000005001,
100557382,ENSACAG00000012830,
100557383,ENSACAG00000013966,
100557384,ENSACAG00000003520,
100557386,ENSACAG00000009776,
100557387,ENSACAG00000008271,
100557388,ENSACAG00000009298,
100557389,ENSACAG00000008424,
100557390,ENSACAG00000014367,
100557391,ENSACAG00000011926,
100557394,ENSACAG00000015444,
100557396,ENSACAG00000011927,
100557397,ENSACAG00000007041,
100557398,ENSACAG00000008224,
100557399,ENSACAG00000002918,
100557400,ENSACAG00000011906,
100557401,ENSACAG00000025930,
100557405,ENSACAG00000026575,
100557407,ENSACAG00000000045,
100557408,ENSACAG00000007205,
100557409,ENSACAG00000005791,
100557410,ENSACAG00000017418,
